type/year,Quarter,CIK_old,Name,Type,Date,cik_formatted,file_name,gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,apdedate,fdate,at,ceq,oiadp,sale,exchg,cik,costat,conml,ggroup,gsector,delta_sale,delta_at
sec-10-k/1997,Q2,1021354,TICKETMASTER GROUP INC,10-K,1997-05-01,1021354,sec-10-k/1997_Q2_1021354_TICKETMASTER GROUP INC_10-K_1997-05-01,64003,1997-01-31 00:00:00,1996,INDL,C,D,STD,TKTM.1,88633U103,TICKETMASTER GROUP INC,USD,1,,,229.234,21.345,10.058,230.961,14,1021354,I,Ticketmaster Group Inc,2020,20,na,na
sec-10-k/1998,Q2,1021354,TICKETMASTER GROUP INC,10-K,1998-04-24,1021354,sec-10-k/1998_Q2_1021354_TICKETMASTER GROUP INC_10-K_1998-04-24,64003,1998-01-31 00:00:00,1997,INDL,C,D,STD,TKTM.1,88633U103,TICKETMASTER GROUP INC,USD,1,,,330.878,48.908,28.108,340.98,14,1021354,I,Ticketmaster Group Inc,2020,20,47.635315053190816,1
sec-10-k/1997,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,1997-06-20,1021770,sec-10-k/1997_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_1997-06-20,64060,1997-03-31 00:00:00,1996,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,42.121,-31.378,26.879,90.806,13,1021770,I,Firearms Training Systems Inc,2010,20,na,na
sec-10-k/1998,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,1998-06-29,1021770,sec-10-k/1998_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_1998-06-29,64060,1998-03-31 00:00:00,1997,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,56.38,-28.231,17.127,73.547,13,1021770,I,Firearms Training Systems Inc,2010,20,-19.006453318062686,1
sec-10-k/1999,Q3,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,1999-07-14,1021770,sec-10-k/1999_Q3_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_1999-07-14,64060,1999-03-31 00:00:00,1998,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,60.15,-29.633,3.872,55.514,13,1021770,I,Firearms Training Systems Inc,2010,20,-24.519015051599659,1
sec-10-k/2001,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2001-06-29,1021770,sec-10-k/2001_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2001-06-29,64060,2001-03-31 00:00:00,2000,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,32.173,-54.086,-10.684,41.501,13,1021770,I,Firearms Training Systems Inc,2010,20,na,na
sec-10-k/2002,Q3,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2002-07-16,1021770,sec-10-k/2002_Q3_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2002-07-16,64060,2002-03-31 00:00:00,2001,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,36.351,-49.802,1.026,59.057,13,1021770,I,Firearms Training Systems Inc,2010,20,42.302595118189892,1
sec-10-k/2003,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2003-06-27,1021770,sec-10-k/2003_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2003-06-27,64060,2003-03-31 00:00:00,2002,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,,,42.806,-42.494,6.473,66.125,13,1021770,I,Firearms Training Systems Inc,2010,20,11.968098616590762,1
sec-10-k/2004,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2004-06-29,1021770,sec-10-k/2004_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2004-06-29,64060,2004-03-31 00:00:00,2003,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,2004/03/31,,51.22,-36.914,10.644,71.854,13,1021770,I,Firearms Training Systems Inc,2010,20,8.6638941398865761,1
sec-10-k/2005,Q3,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2005-07-14,1021770,sec-10-k/2005_Q3_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2005-07-14,64060,2005-03-31 00:00:00,2004,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,2005/03/31,,54.085,-28.504,12.229,88.366,13,1021770,I,Firearms Training Systems Inc,2010,20,22.979931527820302,1
sec-10-k/2006,Q2,1021770,FIREARMS TRAINING SYSTEMS INC,10-K,2006-06-28,1021770,sec-10-k/2006_Q2_1021770_FIREARMS TRAINING SYSTEMS INC_10-K_2006-06-28,64060,2006-03-31 00:00:00,2005,INDL,C,D,STD,3FATS,318120102,FIREARMS TRAINING SYS  -CL A,USD,3,2006/03/31,,53.729,-25.702,8.811,78.57,13,1021770,I,Firearms Training Systems Inc,2010,20,-11.085711699069785,0
sec-10-k/1997,Q1,1022581,CONSOLIDATED FREIGHTWAYS CORP,10-K,1997-03-27,1022581,sec-10-k/1997_Q1_1022581_CONSOLIDATED FREIGHTWAYS CORP_10-K_1997-03-27,63975,1997-12-31 00:00:00,1997,INDL,C,D,STD,CFWEQ,209232107,CONSOLIDATED FREIGHTWAYS CP,USD,12,,,897.796,243.447,59.559,2299.075,19,1022581,I,Consolidated Freightways Corp,2030,20,na,na
sec-10-k/1998,Q1,1022581,CONSOLIDATED FREIGHTWAYS CORP,10-K,1998-03-27,1022581,sec-10-k/1998_Q1_1022581_CONSOLIDATED FREIGHTWAYS CORP_10-K_1998-03-27,63975,1998-12-31 00:00:00,1998,INDL,C,D,STD,CFWEQ,209232107,CONSOLIDATED FREIGHTWAYS CP,USD,12,,,890.39,266.718,52.064,2238.423,19,1022581,I,Consolidated Freightways Corp,2030,20,-2.6381044550525776,0
sec-10-k/1999,Q1,1022581,CONSOLIDATED FREIGHTWAYS CORP,10-K,1999-03-30,1022581,sec-10-k/1999_Q1_1022581_CONSOLIDATED FREIGHTWAYS CORP_10-K_1999-03-30,63975,1999-12-31 00:00:00,1999,INDL,C,D,STD,CFWEQ,209232107,CONSOLIDATED FREIGHTWAYS CP,USD,12,,,916.272,258.562,7.875,2379.0,19,1022581,I,Consolidated Freightways Corp,2030,20,6.2801802876400146,1
sec-10-k/2000,Q1,1022581,CONSOLIDATED FREIGHTWAYS CORP,10-K,2000-03-30,1022581,sec-10-k/2000_Q1_1022581_CONSOLIDATED FREIGHTWAYS CORP_10-K_2000-03-30,63975,2000-12-31 00:00:00,2000,INDL,C,D,STD,CFWEQ,209232107,CONSOLIDATED FREIGHTWAYS CP,USD,12,,,926.682,252.184,-1.927,2352.368,19,1022581,I,Consolidated Freightways Corp,2030,20,-1.1194619588062238,1
sec-10-k/2001,Q1,1022581,CONSOLIDATED FREIGHTWAYS CORP,10-K,2001-03-30,1022581,sec-10-k/2001_Q1_1022581_CONSOLIDATED FREIGHTWAYS CORP_10-K_2001-03-30,63975,2001-12-31 00:00:00,2001,INDL,C,D,STD,CFWEQ,209232107,CONSOLIDATED FREIGHTWAYS CP,USD,12,,,880.58,148.239,-91.087,2237.703,19,1022581,I,Consolidated Freightways Corp,2030,20,-4.874449915999536,0
sec-10-k/2009,Q1,1023298,alpha-En Corp,10-K,2009-03-26,1023298,sec-10-k/2009_Q1_1023298_alpha-En Corp_10-K_2009-03-26,22882,2009-12-31 00:00:00,2009,INDL,C,D,STD,ALPE,02072E108,ALPHA-EN CORP,USD,12,2009/12/31,2010/04/25,0.255,0.04,-0.132,0.004,19,1023298,A,Alpha-En Corp,2010,20,na,na
sec-10-k/2010,Q1,1023298,alpha-En Corp,10-K,2010-03-31,1023298,sec-10-k/2010_Q1_1023298_alpha-En Corp_10-K_2010-03-31,22882,2010-12-31 00:00:00,2010,INDL,C,D,STD,ALPE,02072E108,ALPHA-EN CORP,USD,12,2010/12/31,2011/04/26,0.254,0.095,-0.101,0.003,19,1023298,A,Alpha-En Corp,2010,20,-25.0,0
sec-10-k/2011,Q2,1023298,alpha-En Corp,10-K,2011-04-01,1023298,sec-10-k/2011_Q2_1023298_alpha-En Corp_10-K_2011-04-01,22882,2011-12-31 00:00:00,2011,INDL,C,D,STD,ALPE,02072E108,ALPHA-EN CORP,USD,12,2011/12/31,2012/05/09,0.253,-0.018,-0.236,0.001,19,1023298,A,Alpha-En Corp,2010,20,-66.666666666666671,0
sec-10-k/2012,Q2,1023298,alpha-En Corp,10-K,2012-04-16,1023298,sec-10-k/2012_Q2_1023298_alpha-En Corp_10-K_2012-04-16,22882,2012-12-31 00:00:00,2012,INDL,C,D,STD,ALPE,02072E108,ALPHA-EN CORP,USD,12,2012/12/31,2015/09/16,0.001,-0.267,-0.009,0.0,19,1023298,A,Alpha-En Corp,2010,20,-100.0,0
sec-10-k/1997,Q1,1023519,MIAMI COMPUTER SUPPLY CORP,10-K,1997-03-31,1023519,sec-10-k/1997_Q1_1023519_MIAMI COMPUTER SUPPLY CORP_10-K_1997-03-31,63966,1997-12-31 00:00:00,1997,INDL,C,D,STD,MCSIQ,55270M108,MCSI INC,USD,12,,,49.921,25.031,3.856,107.487,19,1023519,I,Mcsi Inc,2020,20,na,na
sec-10-k/1998,Q1,1023519,MIAMI COMPUTER SUPPLY CORP,10-K,1998-03-25,1023519,sec-10-k/1998_Q1_1023519_MIAMI COMPUTER SUPPLY CORP_10-K_1998-03-25,63966,1998-12-31 00:00:00,1998,INDL,C,D,STD,MCSIQ,55270M108,MCSI INC,USD,12,,,249.98,97.194,13.703,313.762,19,1023519,I,Mcsi Inc,2020,20,191.90692827969889,1
sec-10-k/1999,Q1,1023519,MIAMI COMPUTER SUPPLY CORP,10-K,1999-03-31,1023519,sec-10-k/1999_Q1_1023519_MIAMI COMPUTER SUPPLY CORP_10-K_1999-03-31,63966,1999-12-31 00:00:00,1999,INDL,C,D,STD,MCSIQ,55270M108,MCSI INC,USD,12,,,354.278,122.179,28.594,686.749,19,1023519,I,Mcsi Inc,2020,20,118.87577208202393,1
sec-10-k/2000,Q1,1023519,MIAMI COMPUTER SUPPLY CORP,10-K,2000-03-31,1023519,sec-10-k/2000_Q1_1023519_MIAMI COMPUTER SUPPLY CORP_10-K_2000-03-31,63966,2000-12-31 00:00:00,2000,INDL,C,D,STD,MCSIQ,55270M108,MCSI INC,USD,12,,,474.483,160.808,41.597,895.678,19,1023519,I,Mcsi Inc,2020,20,30.422905603066056,1
sec-10-k/1997,Q4,1023813,VIVID TECHNOLOGIES INC,10-K,1997-12-29,1023813,sec-10-k/1997_Q4_1023813_VIVID TECHNOLOGIES INC_10-K_1997-12-29,64128,1997-09-30 00:00:00,1997,INDL,C,D,STD,VVID,928538107,VIVID TECHNOLOGIES INC,USD,9,,,37.457,31.712,7.197,31.702,14,1023813,I,Vivid Technologies Inc,2020,20,na,na
sec-10-k/1998,Q4,1023813,VIVID TECHNOLOGIES INC,10-K,1998-12-29,1023813,sec-10-k/1998_Q4_1023813_VIVID TECHNOLOGIES INC_10-K_1998-12-29,64128,1998-09-30 00:00:00,1998,INDL,C,D,STD,VVID,928538107,VIVID TECHNOLOGIES INC,USD,9,,,45.924,38.9,7.991,38.718,14,1023813,I,Vivid Technologies Inc,2020,20,22.131095829916113,1
sec-10-k/1999,Q4,1023813,VIVID TECHNOLOGIES INC,10-K,1999-12-28,1023813,sec-10-k/1999_Q4_1023813_VIVID TECHNOLOGIES INC_10-K_1999-12-28,64128,1999-09-30 00:00:00,1999,INDL,C,D,STD,VVID,928538107,VIVID TECHNOLOGIES INC,USD,9,,,42.349,34.175,-6.333,21.185,14,1023813,I,Vivid Technologies Inc,2020,20,-45.283847306162514,0
sec-10-k/1997,Q1,1023944,ASA HOLDINGS INC,10-K,1997-03-31,1023944,sec-10-k/1997_Q1_1023944_ASA HOLDINGS INC_10-K_1997-03-31,1849,1997-12-31 00:00:00,1997,INDL,C,D,STD,ASAI,04338Q107,ASA HOLDINGS INC,USD,12,,,505.96,295.925,79.585,385.29,14,1023944,I,ASA Holdings Inc,2030,20,na,na
sec-10-k/2007,Q3,1023966,ISONICS CORP,10-K,2007-07-30,1023966,sec-10-k/2007_Q3_1023966_ISONICS CORP_10-K_2007-07-30,65457,2007-04-30 00:00:00,2006,INDL,C,D,STD,ISON,464895309,ISONICS CORP,USD,4,2007/04/30,2007/09/19,18.96,3.555,-15.548,27.731,19,1023966,A,Isonics Corp,2020,20,na,na
sec-10-k/2008,Q3,1023966,ISONICS CORP,10-K,2008-08-11,1023966,sec-10-k/2008_Q3_1023966_ISONICS CORP_10-K_2008-08-11,65457,2008-04-30 00:00:00,2007,INDL,C,D,STD,ISON,464895309,ISONICS CORP,USD,4,2008/04/30,2008/09/29,12.761,-5.049,-6.449,22.164,19,1023966,A,Isonics Corp,2020,20,-20.075006310627085,0
sec-10-k/1997,Q4,1023973,OMNIQUIP INTERNATIONAL INC,10-K,1997-12-24,1023973,sec-10-k/1997_Q4_1023973_OMNIQUIP INTERNATIONAL INC_10-K_1997-12-24,64513,1997-09-30 00:00:00,1997,INDL,C,D,STD,OMQP,681969101,OMNIQUIP INTERNATIONAL INC,USD,9,,,144.298,70.398,44.226,264.213,14,1023973,I,Omniquip International Inc,2010,20,na,na
sec-10-k/1998,Q4,1023973,OMNIQUIP INTERNATIONAL INC,10-K,1998-12-28,1023973,sec-10-k/1998_Q4_1023973_OMNIQUIP INTERNATIONAL INC_10-K_1998-12-28,64513,1998-09-30 00:00:00,1998,INDL,C,D,STD,OMQP,681969101,OMNIQUIP INTERNATIONAL INC,USD,9,,,316.462,94.969,58.704,455.653,14,1023973,I,Omniquip International Inc,2010,20,72.456692138539779,1
sec-10-k/2008,Q3,1024022,MEDIA SCIENCES INTERNATIONAL INC,10-K,2008-09-25,1024022,sec-10-k/2008_Q3_1024022_MEDIA SCIENCES INTERNATIONAL INC_10-K_2008-09-25,108188,2008-06-30 00:00:00,2008,INDL,C,D,STD,MSII,58446X206,MEDIA SCIENCES INTL INC,USD,6,2008/06/30,2008/10/07,20.105,10.856,-3.042,24.238,19,1024022,I,Media Sciences International Inc.,2020,20,na,na
sec-10-k/2009,Q3,1024022,MEDIA SCIENCES INTERNATIONAL INC,10-K,2009-09-24,1024022,sec-10-k/2009_Q3_1024022_MEDIA SCIENCES INTERNATIONAL INC_10-K_2009-09-24,108188,2009-06-30 00:00:00,2009,INDL,C,D,STD,MSII,58446X206,MEDIA SCIENCES INTL INC,USD,6,2009/06/30,2009/09/28,17.798,10.354,-2.044,21.718,19,1024022,I,Media Sciences International Inc.,2020,20,-10.396897433781662,0
sec-10-k/2010,Q3,1024022,MEDIA SCIENCES INTERNATIONAL INC,10-K,2010-09-28,1024022,sec-10-k/2010_Q3_1024022_MEDIA SCIENCES INTERNATIONAL INC_10-K_2010-09-28,108188,2010-06-30 00:00:00,2010,INDL,C,D,STD,MSII,58446X206,MEDIA SCIENCES INTL INC,USD,6,2010/06/30,2010/09/29,14.286,7.334,-1.397,21.942,19,1024022,I,Media Sciences International Inc.,2020,20,1.0314025232525696,0
sec-10-k/2011,Q4,1024022,MEDIA SCIENCES INTERNATIONAL INC,10-K,2011-10-12,1024022,sec-10-k/2011_Q4_1024022_MEDIA SCIENCES INTERNATIONAL INC_10-K_2011-10-12,108188,2011-06-30 00:00:00,2011,INDL,C,D,STD,MSII,58446X206,MEDIA SCIENCES INTL INC,USD,6,2011/06/30,2011/10/14,5.523,4.171,-3.624,0.0,19,1024022,I,Media Sciences International Inc.,2020,20,-100.00000000000001,0
sec-10-k/1996,Q4,1024478,NEW ROCKWELL INTERNATIONAL CORP,10-K,1996-12-19,1024478,sec-10-k/1996_Q4_1024478_NEW ROCKWELL INTERNATIONAL CORP_10-K_1996-12-19,9203,1996-09-30 00:00:00,1996,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,,,10065.0,4256.0,1002.0,10373.0,11,1024478,A,Rockwell Automation Inc.,2010,20,na,na
sec-10-k/2002,Q4,1024478,ROCKWELL  AUTOMATION INC,10-K,2002-11-25,1024478,sec-10-k/2002_Q4_1024478_ROCKWELL  AUTOMATION INC_10-K_2002-11-25,9203,2002-09-30 00:00:00,2002,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,,,4024.0,1609.0,286.0,3909.0,11,1024478,A,Rockwell Automation Inc.,2010,20,na,na
sec-10-k/2003,Q4,1024478,ROCKWELL  AUTOMATION INC,10-K,2003-12-03,1024478,sec-10-k/2003_Q4_1024478_ROCKWELL  AUTOMATION INC_10-K_2003-12-03,9203,2003-09-30 00:00:00,2003,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2003/09/30,,3986.0,1587.0,345.0,4104.0,11,1024478,A,Rockwell Automation Inc.,2010,20,4.9884881043745199,0
sec-10-k/2004,Q4,1024478,ROCKWELL  AUTOMATION INC,10-K,2004-11-19,1024478,sec-10-k/2004_Q4_1024478_ROCKWELL  AUTOMATION INC_10-K_2004-11-19,9203,2004-09-30 00:00:00,2004,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2004/09/30,,4201.2,1861.0,504.2,4411.1,11,1024478,A,Rockwell Automation Inc.,2010,20,7.4829434697855843,1
sec-10-k/2005,Q4,1024478,ROCKWELL  AUTOMATION INC,10-K,2005-11-10,1024478,sec-10-k/2005_Q4_1024478_ROCKWELL  AUTOMATION INC_10-K_2005-11-10,9203,2005-09-30 00:00:00,2005,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2005/09/30,,4525.1,1649.1,782.5,5003.2,11,1024478,A,Rockwell Automation Inc.,2010,20,13.422955725329269,1
sec-10-k/2006,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2006-11-09,1024478,sec-10-k/2006_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2006-11-09,9203,2006-09-30 00:00:00,2006,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2006/09/30,2006/11/11,4735.4,1918.2,919.1,5561.4,11,1024478,A,Rockwell Automation Inc.,2010,20,11.156859609849693,1
sec-10-k/2007,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2007-11-19,1024478,sec-10-k/2007_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2007-11-19,9203,2007-09-30 00:00:00,2007,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2007/09/30,2007/11/27,4545.8,1742.8,862.2,5003.9,11,1024478,A,Rockwell Automation Inc.,2010,20,-10.024454274103643,0
sec-10-k/2008,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2008-11-21,1024478,sec-10-k/2008_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2008-11-21,9203,2008-09-30 00:00:00,2008,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2008/09/30,2008/11/25,4593.6,1688.8,899.1,5697.8,11,1024478,A,Rockwell Automation Inc.,2010,20,13.867183596794513,1
sec-10-k/2009,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2009-11-18,1024478,sec-10-k/2009_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2009-11-18,9203,2009-09-30 00:00:00,2009,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2009/09/30,2009/11/20,4305.7,1316.4,401.9,4332.5,11,1024478,A,Rockwell Automation Inc.,2010,20,-23.961880023868865,0
sec-10-k/2010,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2010-11-18,1024478,sec-10-k/2010_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2010-11-18,9203,2010-09-30 00:00:00,2010,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2010/09/30,2010/11/23,4748.3,1460.4,605.0,4857.0,11,1024478,A,Rockwell Automation Inc.,2010,20,12.106174264281593,1
sec-10-k/2011,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2011-11-14,1024478,sec-10-k/2011_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2011-11-14,9203,2011-09-30 00:00:00,2011,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2011/09/30,2011/11/15,5284.9,1748.0,925.4,6000.4,11,1024478,A,Rockwell Automation Inc.,2010,20,23.541280625900757,1
sec-10-k/2012,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2012-11-19,1024478,sec-10-k/2012_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2012-11-19,9203,2012-09-30 00:00:00,2012,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2012/09/30,2012/11/21,5636.5,1851.7,1031.0,6259.4,11,1024478,A,Rockwell Automation Inc.,2010,20,4.316378908072795,1
sec-10-k/2013,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2013-11-18,1024478,sec-10-k/2013_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2013-11-18,9203,2013-09-30 00:00:00,2013,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2013/09/30,2013/11/20,5844.6,2585.5,1036.1,6351.9,11,1024478,A,Rockwell Automation Inc.,2010,20,1.4777774227561749,1
sec-10-k/2014,Q4,1024478,ROCKWELL AUTOMATION INC,10-K,2014-11-18,1024478,sec-10-k/2014_Q4_1024478_ROCKWELL AUTOMATION INC_10-K_2014-11-18,9203,2014-09-30 00:00:00,2014,INDL,C,D,STD,ROK,773903109,ROCKWELL AUTOMATION,USD,9,2014/09/30,2014/11/21,6229.5,2658.1,1183.8,6623.5,11,1024478,A,Rockwell Automation Inc.,2010,20,4.2758859553834343,1
sec-10-k/1997,Q1,1024657,WEST TELESERVICES CORP,10-K,1997-03-31,1024657,sec-10-k/1997_Q1_1024657_WEST TELESERVICES CORP_10-K_1997-03-31,64055,1997-12-31 00:00:00,1997,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,282.15,196.217,59.096,398.832,14,1024657,A,West Corp,2020,20,na,na
sec-10-k/1998,Q1,1024657,WEST TELESERVICES CORP,10-K,1998-03-24,1024657,sec-10-k/1998_Q1_1024657_WEST TELESERVICES CORP_10-K_1998-03-24,64055,1998-12-31 00:00:00,1998,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,326.139,242.208,73.491,482.823,14,1024657,A,West Corp,2020,20,21.059242989529437,1
sec-10-k/1999,Q1,1024657,WEST TELESERVICES CORP,10-K,1999-03-31,1024657,sec-10-k/1999_Q1_1024657_WEST TELESERVICES CORP_10-K_1999-03-31,64055,1999-12-31 00:00:00,1999,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,408.989,291.962,79.508,562.444,14,1024657,A,West Corp,2020,20,16.490722272965439,1
sec-10-k/2000,Q1,1024657,WEST TELESERVICES CORP,10-K,2000-03-15,1024657,sec-10-k/2000_Q1_1024657_WEST TELESERVICES CORP_10-K_2000-03-15,64055,2000-12-31 00:00:00,2000,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,553.907,378.125,109.383,724.505,14,1024657,A,West Corp,2020,20,28.813713009650748,1
sec-10-k/2001,Q1,1024657,WEST CORP,10-K,2001-03-16,1024657,sec-10-k/2001_Q1_1024657_WEST CORP_10-K_2001-03-16,64055,2001-12-31 00:00:00,2001,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,591.435,468.159,120.841,780.159,14,1024657,A,West Corp,2020,20,7.6816585116734872,1
sec-10-k/2002,Q1,1024657,WEST CORP,10-K,2002-03-15,1024657,sec-10-k/2002_Q1_1024657_WEST CORP_10-K_2002-03-15,64055,2002-12-31 00:00:00,2002,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,,,670.822,549.592,106.503,820.665,14,1024657,A,West Corp,2020,20,5.1920185500647911,1
sec-10-k/2003,Q1,1024657,WEST CORP,10-K,2003-03-11,1024657,sec-10-k/2003_Q1_1024657_WEST CORP_10-K_2003-03-11,64055,2003-12-31 00:00:00,2003,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2003/12/31,,1015.863,656.238,143.109,988.341,14,1024657,A,West Corp,2020,20,20.431723053864861,1
sec-10-k/2004,Q1,1024657,WEST CORP,10-K,2004-03-08,1024657,sec-10-k/2004_Q1_1024657_WEST CORP_10-K_2004-03-08,64055,2004-12-31 00:00:00,2004,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2004/12/31,,1271.206,789.455,187.891,1217.383,14,1024657,A,West Corp,2020,20,23.174390215522784,1
sec-10-k/2005,Q1,1024657,WEST CORP,10-K,2005-02-25,1024657,sec-10-k/2005_Q1_1024657_WEST CORP_10-K_2005-02-25,64055,2005-12-31 00:00:00,2005,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2005/12/31,,1498.662,971.868,266.677,1523.923,14,1024657,A,West Corp,2020,20,25.180243193801765,1
sec-10-k/2006,Q1,1024657,WEST CORP,10-K,2006-02-24,1024657,sec-10-k/2006_Q1_1024657_WEST CORP_10-K_2006-02-24,64055,2006-12-31 00:00:00,2006,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2006/12/31,2007/07/16,2535.856,-2127.554,237.215,1856.038,14,1024657,A,West Corp,2020,20,21.793423945960527,1
sec-10-k/2007,Q1,1024657,WEST CORP,10-K,2007-02-28,1024657,sec-10-k/2007_Q1_1024657_WEST CORP_10-K_2007-02-28,64055,2007-12-31 00:00:00,2007,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2007/12/31,2008/05/12,2846.49,-2240.135,373.425,2099.492,14,1024657,A,West Corp,2020,20,13.116865064185133,1
sec-10-k/2008,Q1,1024657,WEST CORP,10-K,2008-03-17,1024657,sec-10-k/2008_Q1_1024657_WEST CORP_10-K_2008-03-17,64055,2008-12-31 00:00:00,2008,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2008/12/31,2009/04/01,3314.789,-2364.379,350.82,2247.434,14,1024657,A,West Corp,2020,20,7.0465617396970099,1
sec-10-k/2009,Q1,1024657,WEST CORP,10-K,2009-03-03,1024657,sec-10-k/2009_Q1_1024657_WEST CORP_10-K_2009-03-03,64055,2009-12-31 00:00:00,2009,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2009/12/31,2010/02/18,3045.262,-2425.465,404.214,2375.748,14,1024657,A,West Corp,2020,20,5.7093556473738634,0
sec-10-k/2010,Q1,1024657,WEST CORP,10-K,2010-02-12,1024657,sec-10-k/2010_Q1_1024657_WEST CORP_10-K_2010-02-12,64055,2010-12-31 00:00:00,2010,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2010/12/31,2011/03/20,3005.25,-2543.5,461.36,2388.211,14,1024657,A,West Corp,2020,20,0.52459267565416001,0
sec-10-k/2011,Q1,1024657,WEST CORP,10-K,2011-02-23,1024657,sec-10-k/2011_Q1_1024657_WEST CORP_10-K_2011-02-23,64055,2011-12-31 00:00:00,2011,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2011/12/31,2012/03/03,3227.518,-896.413,472.228,2491.325,14,1024657,A,West Corp,2020,20,4.3176252014583119,1
sec-10-k/2012,Q1,1024657,WEST CORP,10-K,2012-02-14,1024657,sec-10-k/2012_Q1_1024657_WEST CORP_10-K_2012-02-14,64055,2012-12-31 00:00:00,2012,INDL,C,D,STD,WSTC,952355204,WEST CORP,USD,12,2012/12/31,2013/02/21,3448.153,-1249.686,471.94,2638.024,14,1024657,A,West Corp,2020,20,5.8883927227479571,1
